
1,0.000043
2,0.000038
3,0.000066
4,0.000083
5,0.000111
6,0.000181
7,0.000477
8,0.001870
9,0.005902
10,0.011474
11,0.035970
12,0.156081
13,0.554140
15,8.585085
16,42.997899
